privacy-aware-worker  | WARNING:app:No embed test passed; falling back to first matched env candidate: nomic-embed-text
privacy-aware-worker  | INFO:     172.18.0.8:47012 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:46108 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:44508 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:43574 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:49078 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35528 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:33538 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:43630 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:57652 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:44668 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:52162 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:34538 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38102 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:56478 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:45704 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:49146 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:42212 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35776 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:53440 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:53816 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:36210 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:60602 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38898 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:51148 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:46692 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:54976 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:50764 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:49134 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:58090 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:50520 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:54914 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:44250 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:39314 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:58632 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:46766 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:48436 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:35910 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:36228 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:56600 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:54262 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:52530 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:40200 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:36648 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:41356 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:43154 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:55380 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:54986 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:37758 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:56774 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:55174 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:35846 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:45608 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:53364 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:39440 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:57192 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:43288 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:57976 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:46676 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:43764 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35160 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:47894 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:43344 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:48858 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:39932 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:33842 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:41122 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:41402 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:51230 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:47900 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35060 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:35998 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:56506 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:42672 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35274 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:42784 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:35888 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:36172 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:49238 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38102 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:38900 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:60954 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:56816 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:35090 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:52180 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:36316 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:56786 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:39996 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:34318 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:58026 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:46786 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:53816 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:40258 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:59688 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:44430 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:36740 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:48900 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:58940 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:44760 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:48104 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:55148 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:36400 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:47012 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:45282 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:40904 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38758 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:34672 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:45344 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:44026 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:44562 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:50958 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:32860 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:53092 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:55146 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:37276 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:49412 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:51796 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:53446 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:51880 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:34624 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:37520 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:45244 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:54502 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:47274 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:43536 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:34584 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:44230 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:51838 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:41498 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:59280 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:59836 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:56760 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:35594 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:58528 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:57948 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:58178 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:58360 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:52148 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38294 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:39040 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:37830 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:49068 - "GET /health HTTP/1.1" 200 OK
